Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Montpellier,0.22,1.71,-1.49,0.22,1.55,-1.33,0.0,0.16,-0.16,0.22,1.71,-1.49,0,2,-2,-0.51,31.7,28.57,41.52,0.07,0.92,98,4,3,16,42.86,17.39,20.73,4,9,9,4,14,18.6,9.58,127.53,92.11,53.83,36.85,3,Montpellier 0-2 Paris FC,2026-04-22
Nantes,0.93,0.59,0.34,0.93,0.57,0.36,0.0,0.02,-0.02,0.93,0.59,0.34,2,0,2,1.66,64.6,60.24,41.37,0.69,0.51,188,11,10,11,14.49,21.57,8.43,4,5,18,2,12,95.4,63.22,15.2,8.87,44.3,28.7,1,Olympique Marseille 0-2 Nantes,2026-04-22
Olympique Marseille,0.59,0.93,-0.34,0.57,0.93,-0.36,0.02,0.0,0.02,0.59,0.93,-0.34,0,2,-2,-1.66,35.4,39.76,43.55,0.51,0.69,136,7,11,10,21.57,14.49,18.77,5,4,15,3,11,55.5,36.78,156.07,91.13,110.07,71.3,1,Olympique Marseille 0-2 Nantes,2026-04-22
Lens,1.74,2.68,-0.94,1.74,2.35,-0.61,0.0,0.33,-0.33,1.74,2.68,-0.94,1,0,1,1.94,59.1,51.13,42.58,0.87,0.74,180,11,10,15,11.49,20.27,8.33,7,8,19,2,6,73.3,46.19,4.53,4.09,37.93,20.5,0,Le Havre 0-1 Lens,2026-04-22
Le Havre,2.68,1.74,0.94,2.35,1.74,0.61,0.33,0.0,0.33,2.68,1.74,0.94,0,1,-1,-1.94,40.9,48.87,51.99,0.74,0.87,170,13,15,10,20.27,11.49,12.94,8,7,22,6,11,85.4,53.81,106.2,95.91,147.1,79.5,1,Le Havre 0-1 Lens,2026-04-22
Strasbourg,2.53,2.36,0.17,1.73,2.1,-0.37,0.04,0.26,-0.22,1.77,2.36,-0.59,1,3,-2,-2.17,58.9,71.68,47.28,0.59,0.39,259,11,16,12,27.12,30.77,9.51,10,8,20,6,11,151.9,79.32,32.27,31.41,118.97,66.08,0,Fleury 91 3-1 Strasbourg,2026-04-22
Fleury 91,2.36,2.53,-0.17,2.1,1.73,0.37,0.26,0.04,0.22,2.36,1.77,0.59,3,1,2,2.17,41.1,28.32,39.19,0.39,0.59,112,6,12,16,30.77,27.12,13.0,8,10,11,2,9,39.6,20.68,70.47,68.59,61.07,33.92,0,Fleury 91 3-1 Strasbourg,2026-04-22
Dijon,0.75,2.06,-1.31,0.75,1.88,-1.13,0.0,0.18,-0.18,0.75,2.06,-1.31,0,4,-4,-2.69,30.4,24.12,39.48,0.4,1.15,88,4,2,19,5.0,16.52,27.27,6,13,12,4,7,8.6,3.01,123.6,96.31,10.08,2.12,0,OL Lyonnes 4-0 Dijon,2026-04-22
OL Lyonnes,2.06,0.75,1.31,1.88,0.75,1.13,0.18,0.0,0.18,2.06,0.75,1.31,4,0,4,2.69,69.6,75.88,52.33,1.15,0.4,341,20,19,2,16.52,5.0,6.2,13,6,25,6,10,277.3,96.99,4.73,3.69,464.36,97.88,1,OL Lyonnes 4-0 Dijon,2026-04-22
Saint-Étienne,0.25,2.57,-2.32,0.25,2.55,-2.3,0.0,0.03,-0.03,0.25,2.57,-2.32,0,2,-2,0.32,24.9,19.94,40.74,0.15,1.36,66,1,2,20,13.33,14.71,18.88,8,6,6,1,5,5.0,1.62,153.67,99.4,16.13,7.13,1,PSG 2-0 Saint-Étienne,2026-04-22
