Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Bellinzona,2.27,1.88,0.39,1.94,1.79,0.15,0.32,0.09,0.23,2.27,1.88,0.39,4,0,4,3.61,48.4,39.82,45.72,0.46,0.89,196,8,18,20,39.13,22.47,8.49,6,12,6,3,18,50.1,25.0,38.73,40.77,111.22,55.92,0,Bellinzona 4-0 Stade Nyonnais,2026-04-18
Wil,3.16,1.32,1.84,2.22,1.32,0.9,0.95,0.0,0.95,3.16,1.32,1.84,0,2,-2,-3.84,56.8,62.89,51.72,1.33,0.41,281,23,18,11,13.53,26.83,7.83,4,4,23,5,18,190.0,78.32,28.8,34.53,135.77,56.67,8,Etoile Carouge 2-0 Wil,2026-04-17
Etoile Carouge,1.32,3.16,-1.84,1.32,2.22,-0.9,0.0,0.95,-0.95,1.32,3.16,-1.84,2,0,2,3.84,43.2,37.11,43.6,0.41,1.33,156,5,11,18,26.83,13.53,12.86,4,4,3,1,12,52.6,21.68,54.6,65.47,103.8,43.33,2,Etoile Carouge 2-0 Wil,2026-04-17
Wil,1.41,2.51,-1.1,1.26,1.72,-0.46,0.15,0.03,0.12,1.41,1.75,-0.34,0,2,-2,-0.9,62.1,66.33,53.3,1.25,0.68,383,24,20,17,16.0,25.0,8.75,12,5,29,6,11,192.5,78.76,27.4,21.6,102.17,54.64,3,Rapperswil-Jona 2-0 Wil,2026-04-11
Rapperswil-Jona,2.51,1.41,1.1,1.72,1.26,0.46,0.03,0.15,-0.12,1.75,1.41,0.34,2,0,2,0.9,37.9,33.67,40.63,0.68,1.25,138,10,17,20,25.0,16.0,23.05,5,12,12,4,5,51.9,21.24,99.47,78.4,84.83,45.36,0,Rapperswil-Jona 2-0 Wil,2026-04-11
Aarau,1.69,1.45,0.24,1.3,1.24,0.06,0.39,0.21,0.18,1.69,1.45,0.24,0,0,0,-0.24,61.3,62.9,50.21,1.29,0.87,280,21,14,18,10.85,20.69,8.5,5,7,30,10,10,127.0,62.75,13.87,18.61,99.23,51.24,4,Bellinzona 0-0 Aarau,2026-04-11
Bellinzona,1.45,1.69,-0.24,1.24,1.3,-0.06,0.21,0.39,-0.18,1.45,1.69,-0.24,0,0,0,0.24,38.7,37.1,46.0,0.87,1.29,155,13,18,14,20.69,10.85,10.9,7,5,8,3,16,75.4,37.25,60.67,81.39,94.43,48.76,0,Bellinzona 0-0 Aarau,2026-04-11
Vaduz,2.56,1.79,0.77,2.42,1.0,1.42,0.14,0.03,0.11,2.56,1.03,1.53,1,2,-1,-1.77,59.7,67.61,49.06,1.43,0.57,301,21,17,9,11.89,15.79,10.47,9,3,31,5,12,165.8,84.12,31.47,31.64,138.37,82.48,0,Yverdon Sport 2-1 Vaduz,2026-04-10
Yverdon Sport,1.79,2.56,-0.77,1.0,2.42,-1.42,0.03,0.14,-0.11,1.03,2.56,-1.53,2,1,1,1.77,40.3,32.39,41.01,0.57,1.43,131,7,9,17,15.79,11.89,15.54,3,9,6,2,16,31.3,15.88,68.0,68.36,29.4,17.52,0,Yverdon Sport 2-1 Vaduz,2026-04-10
Stade-Lausanne-Ouchy,0.43,2.6,-2.17,0.43,1.67,-1.24,0.0,0.93,-0.93,0.43,2.6,-2.17,1,1,0,2.17,50.2,50.84,45.91,0.81,1.01,193,10,9,16,11.11,15.84,9.94,10,3,15,3,15,85.4,36.89,53.87,44.37,82.07,37.3,0,Etoile Carouge 1-1 Stade-Lausanne-Ouchy,2026-04-10
Etoile Carouge,2.6,0.43,2.17,1.67,0.43,1.24,0.93,0.0,0.93,2.6,0.43,2.17,1,1,0,-2.17,49.8,49.16,45.74,1.01,0.81,193,10,16,9,15.84,11.11,11.12,3,10,16,6,16,146.1,63.11,67.53,55.63,137.93,62.7,1,Etoile Carouge 1-1 Stade-Lausanne-Ouchy,2026-04-10
